timestamp_sec,gt_x,gt_y,gt_z
214.730614,10.91201813,8.388332169,4.772381154
214.751817,10.91314716,8.394885013,4.771771707
214.77285,10.91426714,8.401385318,4.771167147
214.793886,10.91538728,8.40788655,4.770562501
214.814913,10.91650694,8.414385001,4.769958114
214.835941,10.91762666,8.420883761,4.769353697
214.857473,10.91877321,8.427538283,4.768734795
214.878491,10.91989239,8.434033952,4.768130666
214.911688,10.92166009,8.444293574,4.767176471
214.932747,10.92278146,8.450801914,4.766571164
214.954054,10.92437131,8.45839695,4.7662516
214.975076,10.92920471,8.473133386,4.768036466
214.996125,10.93404432,8.487888749,4.769823625
215.018739,10.93924376,8.503741178,4.77174366
215.039761,10.94407716,8.518477614,4.773528527
215.0608,10.94891446,8.533225966,4.775314837
215.082324,10.95386329,8.548314304,4.777142325
215.103358,10.95869944,8.563059152,4.778928211
215.1244,10.96353744,8.577809608,4.780714776
215.145453,10.96837797,8.592567775,4.782502274
215.166474,10.97321114,8.60730351,4.784287056
215.187518,10.9780496,8.622055367,4.78607379
215.209479,10.9830989,8.637450043,4.787938383
215.23049,10.98792977,8.652178768,4.789722315
215.251589,10.99278087,8.666969181,4.791513719
215.272611,10.99761427,8.681705616,4.793298586
215.293624,11.0024456,8.696435743,4.795082689
215.31464,11.00727762,8.711167973,4.796867046
215.335969,11.01218161,8.726119616,4.798677978
215.357001,11.01701731,8.740863062,4.800463694
215.402693,11.02752286,8.772893184,4.804343159
215.423729,11.03235948,8.787639433,4.806129215
215.470002,11.04299862,8.820076837,4.81005801
215.491042,11.04783615,8.834825891,4.811844405
215.512301,11.05272405,8.849728464,4.813649394
215.533308,11.057554,8.864454384,4.815432987
215.554315,11.06238395,8.879180305,4.81721658
215.575341,11.06721827,8.893919545,4.819001786
215.596373,11.07205397,8.908662991,4.820787502
215.617417,11.07689243,8.923414848,4.822574236
215.638456,11.08172974,8.938163201,4.824360546
215.659604,11.08659211,8.952987963,4.826156111
215.680649,11.09143079,8.967740522,4.82794293
215.701656,11.09626075,8.982466443,4.829726523
215.722672,11.10109277,8.997198672,4.83151088
215.743732,11.1059349,9.011961746,4.833298973
215.764807,11.11078049,9.026735335,4.83508834
215.786394,11.11574379,9.041867836,4.836921178
215.807437,11.12058202,9.056618993,4.838707827
215.828466,11.12541703,9.071360336,4.840493288
215.849991,11.13036608,9.086449375,4.842320862
215.883176,11.13799601,9.109712082,4.845138424
215.904213,11.14283286,9.124459033,4.846924564
215.925249,11.14766948,9.139205282,4.84871062
215.946293,11.15250794,9.15395714,4.850497354
215.967352,11.15166196,9.159133585,4.851558895
215.988398,11.14896027,9.161178471,4.852382699
216.009416,11.14626218,9.163220637,4.853205406
216.030438,11.14356357,9.165263191,4.85402827
216.051454,11.14086573,9.167305163,4.8548509
216.072474,11.13816738,9.169347523,4.855673686
216.093485,11.13547018,9.171389009,4.856496119
216.114487,11.13277414,9.17342962,4.8573182
216.135489,11.1300781,9.175470231,4.858140282
216.156491,11.12738206,9.177510842,4.858962363
216.177496,11.12468563,9.179551745,4.859784562
216.198518,11.12198702,9.181594299,4.860607426
216.219511,11.11929213,9.183634036,4.861429155
216.240486,11.11659956,9.185672024,4.862250179
216.261484,11.11390403,9.187712246,4.863072104
216.282494,11.11120696,9.189753635,4.863894498
216.303521,11.10850771,9.191796675,4.864717558
216.324542,11.10580923,9.193839132,4.865540383
216.345572,11.10310959,9.195882464,4.866363561
216.366632,11.10040611,9.197928711,4.867187912
216.387665,11.09770609,9.199972334,4.868011207
216.408721,11.09500311,9.202018192,4.868835402
216.429766,11.09230155,9.204062981,4.869659166
216.450768,11.08960551,9.206103592,4.870481248
216.471799,11.08690574,9.208147021,4.871304464
216.492826,11.08420649,9.210190061,4.872127524
216.513879,11.0815039,9.212235628,4.872951602
216.534912,11.07880388,9.214279251,4.873774896
216.555933,11.0761054,9.216321709,4.874597721
216.576954,11.07340692,9.218364166,4.875420546
216.597988,11.07070677,9.220407886,4.87624388
216.618981,11.06801189,9.222447623,4.877065609
216.639982,11.06531597,9.224488137,4.877887651
216.661023,11.06261492,9.226532537,4.878711259
216.682036,11.05991747,9.228574217,4.879533771
216.703059,11.05721873,9.230616869,4.880356674
216.724087,11.05451935,9.232660006,4.881179773
216.745098,11.05182216,9.234701492,4.882002207
216.766119,11.04912368,9.236743949,4.882825032
216.787148,11.04642417,9.238787184,4.88364817
216.810201,11.04346484,9.241027076,4.884550534
216.831252,11.04076251,9.243072448,4.885374533
216.852288,11.0380621,9.245116363,4.886197945
216.87333,11.03536092,9.247160861,4.887021592
216.894356,11.0326618,9.249203804,4.887844613
216.915368,11.02996448,9.251245386,4.888667085
216.948603,11.02569808,9.254474589,4.889968003
216.969708,11.01284578,9.254072283,4.889527864
216.990742,10.99844312,9.253285944,4.88889026
217.011907,10.98395076,9.252494708,4.888248685
217.034278,10.96863261,9.251658386,4.887570553
217.056107,10.95368558,9.250842326,4.886908851
217.077149,10.93927744,9.250055688,4.886271005
217.098176,10.92487958,9.249269611,4.885633613
217.119194,10.91048787,9.24848387,4.884996495
217.140198,10.89610575,9.247698652,4.8843598
217.161472,10.88153875,9.246903341,4.883714922
217.182493,10.86714499,9.246117488,4.883077712
217.203498,10.85276219,9.245332233,4.882440987
217.226282,10.83716124,9.244480472,4.881750336
217.247345,10.82273872,9.243693048,4.881111853
217.268368,10.80834359,9.24290712,4.880474583
217.289375,10.79395942,9.242121791,4.879837798
217.310392,10.7795684,9.241336087,4.87920071
217.331422,10.76516848,9.240549898,4.878563227
217.353513,10.75004205,9.239724043,4.877893583
217.374537,10.73564624,9.238938078,4.877256282
217.395598,10.72122509,9.23815073,4.87661786
217.417532,10.70620617,9.237330745,4.875952975
217.438553,10.69181241,9.236544892,4.875315765
217.459592,10.67740632,9.235758366,4.87467801
217.480615,10.66301119,9.234972438,4.87404074
217.501651,10.64860716,9.234186024,4.873403075
217.522688,10.63420244,9.233399573,4.872765381
217.543712,10.61980663,9.232613607,4.87212808
217.56476,10.60539438,9.231826745,4.871490052
217.585797,10.59098967,9.231040294,4.870852358
217.60682,10.57659454,9.230254366,4.870215088
217.627847,10.56219667,9.229468288,4.869577696
217.648927,10.54776251,9.22868023,4.868938698
217.669981,10.53334615,9.227893143,4.868300488
217.691012,10.51894554,9.227106916,4.867662976
217.71224,10.50441004,9.226313324,4.867019491
217.733247,10.49002587,9.225527995,4.866382706
217.754283,10.47562184,9.224741581,4.865745042
217.775291,10.46123698,9.223956214,4.865108226
217.796349,10.44681788,9.223168977,4.864469895
217.842629,10.41512847,9.221438837,4.863067009
217.863666,10.40072375,9.220652386,4.862429315
217.884724,10.38630466,9.219865149,4.861790984
217.905765,10.3718972,9.219078548,4.861153168
217.926796,10.35749659,9.218292322,4.860515655
217.947849,10.34308092,9.217505272,4.859877476
217.968903,10.32625834,9.215626452,4.860078057
217.989942,10.30894714,9.21352184,4.860453004
218.010978,10.29163841,9.211417529,4.860827897
218.032009,10.2743338,9.209313717,4.861202701
218.053025,10.25704152,9.207211406,4.861577238
218.074032,10.23975665,9.205109995,4.861951614
218.095052,10.22246109,9.203007284,4.862326222
218.116099,10.20514331,9.200901871,4.862701311
218.137132,10.18783704,9.198797859,4.863076151
218.158166,10.17052996,9.196693748,4.863451008
218.179186,10.15323439,9.194591036,4.863825616
218.200191,10.13595117,9.192489826,4.864199957
218.221195,10.11866877,9.190388715,4.864574279
218.242203,10.10138308,9.188287204,4.864948673
218.263251,10.08406447,9.186181692,4.86532378
218.284292,10.06675163,9.184076879,4.865698763
218.305327,10.04944372,9.181972668,4.866073638
218.326342,10.03215227,9.179870456,4.866448157
218.347416,10.01481227,9.177762343,4.866823727
218.368463,9.997494491,9.175656931,4.867198816
218.38946,9.98021785,9.173556521,4.867573014
218.410495,9.962909942,9.171452309,4.867947889
218.43161,9.945536209,9.169340094,4.86832419
218.45261,9.9282571,9.167239383,4.868698442
218.473853,9.910778047,9.165114365,4.869077024
218.494898,9.893461911,9.163009152,4.869452077
218.515913,9.876170459,9.160906941,4.869826596
218.537895,9.858083346,9.158707997,4.870218348
218.558904,9.840796831,9.156606386,4.87059276
218.579915,9.823508671,9.154504575,4.870967208
218.60229,9.805098192,9.152266318,4.871365964
218.623317,9.787796866,9.150162907,4.871740697
218.644347,9.770493073,9.148059195,4.872115483
218.665478,9.753106175,9.14594538,4.872492069
218.686507,9.735803204,9.143841768,4.872866837
218.707549,9.718489536,9.141736856,4.873241837
218.753669,9.680541321,9.137123295,4.874063765
218.774688,9.663246578,9.135020684,4.874438355
218.795731,9.645932088,9.132915672,4.874813373
218.816754,9.628634054,9.130812661,4.875188034
218.837774,9.611338489,9.128709949,4.875562642
218.859189,9.593717911,9.126567725,4.875944289
218.880196,9.576433042,9.124466314,4.876318666
218.901253,9.559107033,9.122359901,4.876693933
218.922319,9.541773617,9.120252588,4.877069361
218.943338,9.524478875,9.118149977,4.877443951
218.964401,9.510421618,9.117008312,4.876992148
218.986036,9.498100235,9.116460089,4.875993007
219.007066,9.486123406,9.115927197,4.875021805
219.028081,9.474155119,9.115394685,4.874051297
219.049879,9.461740905,9.114842332,4.873044628
219.070918,9.449758951,9.114309211,4.872073012
219.091928,9.437793512,9.113776826,4.871102734
219.113315,9.425613368,9.113234887,4.870115046
219.134338,9.413640525,9.112702172,4.869144168
219.155319,9.401691602,9.112170521,4.86817523
219.177838,9.388866771,9.111599898,4.867135264
219.198866,9.376891081,9.111067057,4.866164155
219.2199,9.364911974,9.110534063,4.865192769
219.24245,9.352069487,9.109962654,4.864151372
219.263485,9.34008981,9.109429635,4.86317994
219.284489,9.328127789,9.108897402,4.86220994
219.318104,9.308983656,9.10804561,4.860657542
219.363447,9.283160292,9.106896636,4.858563525
219.384496,9.271172642,9.106363262,4.857591446
219.405527,9.259195244,9.105830344,4.856620199
219.426545,9.247225249,9.105297756,4.855649552
219.447574,9.235248989,9.104764889,4.854678397
219.468626,9.223259631,9.104231439,4.85370618
219.489641,9.211291345,9.103698927,4.852735672
219.51067,9.199315085,9.10316606,4.851764517
219.531693,9.187342243,9.102633345,4.850793639
219.552737,9.175357441,9.102100098,4.849821791
219.573793,9.163365805,9.101566547,4.848849389
219.594823,9.151388976,9.101033654,4.847878188
219.615869,9.139403034,9.100500356,4.846906248
219.636923,9.127412537,9.099966856,4.845933938
219.659067,9.114801272,9.099405735,4.844911291
219.680097,9.102824443,9.098872843,4.84394009
219.845664,9.008532116,9.094677437,4.836293924
219.866685,8.996560413,9.094144773,4.835323139
219.887722,8.984579597,9.093611703,4.834351614
219.908736,8.97261188,9.093079216,4.833381152
219.929801,8.960615118,9.092545437,4.832408334
219.95085,8.948627469,9.092012063,4.831436256
219.971905,8.930143656,9.091731589,4.831189292
219.99293,8.91148718,9.09145927,4.830964914
220.013948,8.892836916,9.091187042,4.830740609
220.034968,8.874184878,9.090914788,4.830516284
220.055989,8.855531952,9.090642522,4.830291948
220.077043,8.836849744,9.090369827,4.83006726
220.098063,8.818197705,9.090097573,4.829842934
220.119082,8.799546554,9.089825333,4.829618619
220.140116,8.780882092,9.089552897,4.829394145
220.161112,8.76225135,9.089280954,4.829170075
220.18215,8.743583339,9.089008467,4.828945558
220.203176,8.724925977,9.088736136,4.828721168
220.224187,8.706281924,9.088463998,4.828496939
220.245195,8.687640534,9.0881919,4.828272741
220.266193,8.669008017,9.087919931,4.828048651
220.287224,8.650346217,9.087647535,4.827824208
220.333333,8.609431524,9.087050325,4.827332133
220.354355,8.590777711,9.086778045,4.827107786
220.375359,8.57213987,9.086505998,4.826883631
220.39639,8.553478071,9.086233602,4.826659188
220.41744,8.534799412,9.085960959,4.826434543
220.438556,8.516062188,9.085687462,4.826209193
220.45959,8.497397726,9.085415027,4.825984718
220.480616,8.478740364,9.085142695,4.825760329
220.501672,8.460056381,9.084869975,4.825535619
220.54797,8.418973979,9.084270317,4.825041527
220.569004,8.400309518,9.083997882,4.824817052
220.590035,8.381647718,9.083725486,4.824592609
220.611063,8.362988581,9.083453128,4.824368198
220.657183,8.322064127,9.082855776,4.823876006
220.678221,8.303396116,9.082583289,4.823651488
220.699244,8.284741416,9.082310996,4.823427131
220.720247,8.266104462,9.082038962,4.823202987
220.741242,8.247474607,9.081767032,4.822978928
220.762249,8.228834104,9.081494947,4.822754741
220.795846,8.199021899,9.081059794,4.822396194
220.816887,8.180351227,9.080787268,4.822171644
220.837926,8.161682328,9.080514768,4.821947116
220.858926,8.143048037,9.080242773,4.821723004
220.879952,8.124390674,9.079970442,4.821498615
220.913839,8.094321139,9.079531533,4.821136973
220.934874,8.07565579,9.079259085,4.820912487
220.955906,8.058050133,9.079150318,4.820639114
220.976933,8.044410205,9.079654877,4.820182467
220.997972,8.030762494,9.080159724,4.819725559
221.018977,8.017136838,9.080663756,4.819269389
221.039981,8.00351183,9.081167763,4.818813241
221.06098,7.989890066,9.08167165,4.818357201
221.081986,7.976263761,9.082175706,4.81790101
221.102983,7.962643294,9.082679545,4.817445014
221.124038,7.948985204,9.083184776,4.816987758
221.145043,7.935359547,9.083688808,4.816531588
221.166044,7.921736486,9.084192743,4.816075506
221.187074,7.908094613,9.084697374,4.815618793
221.208122,7.894441063,9.085202438,4.815161689
221.229138,7.880808271,9.085706733,4.814705281
221.250184,7.867156019,9.086211748,4.81424822
221.271333,7.853436952,9.086719235,4.813788923
221.292363,7.839795078,9.087223866,4.813332211
221.313376,7.826164232,9.087728089,4.812875867
221.334392,7.812531441,9.088232385,4.812419458
221.355425,7.798887621,9.088737088,4.81196268
221.376465,7.785239261,9.089241959,4.811505751
221.397471,7.771612956,9.089746015,4.811049559
221.420108,7.756928644,9.090289207,4.810557947
221.44112,7.743298447,9.090793407,4.810101625
221.462169,7.729644248,9.091298494,4.8096445
221.483198,7.716003023,9.091803101,4.809187809
221.504243,7.70235142,9.092308092,4.80873077
221.525283,7.688703059,9.092812963,4.80827384
221.546337,7.675045618,9.093318171,4.807816606
221.567381,7.661394663,9.093823138,4.80735959
221.588414,7.647750843,9.094327841,4.806902812
221.60957,7.634027235,9.094835496,4.806443363
221.6306,7.620385362,9.095340127,4.80598665
221.651657,7.606725974,9.095845406,4.805529351
221.673743,7.592399088,9.096375377,4.805049705
221.694754,7.578769539,9.096879553,4.804593405
221.715793,7.565121828,9.0973844,4.804136497
221.738422,7.550442705,9.0979274,4.803645058
221.759444,7.536806021,9.09843184,4.803188519
221.780486,7.523156363,9.098936759,4.802731546
221.801498,7.509526166,9.099440958,4.802275224
221.822548,7.495871319,9.099946069,4.801818077
221.843578,7.482229446,9.100450701,4.801361364
221.865652,7.467910344,9.100980384,4.800881979
221.886667,7.454278201,9.101484655,4.800425592
221.907709,7.440628543,9.101989574,4.799968618
221.930617,7.425768437,9.102539269,4.799471121
221.951649,7.412139566,9.103045254,4.799018036
221.972659,7.400257452,9.103708854,4.799010227
221.993672,7.388373641,9.104372548,4.799002416
222.014714,7.376473429,9.105037159,4.798994595
222.035745,7.364579438,9.105701422,4.798986778
222.057527,7.352260722,9.106389405,4.798978681
222.078572,7.340358813,9.10705411,4.798970859
222.099619,7.328455774,9.107718878,4.798963036
222.120658,7.316557258,9.108383394,4.798955215
222.141818,7.304590312,9.109051731,4.79894735
222.162848,7.292696887,9.109715963,4.798939533
222.18519,7.280061465,9.110421633,4.798931229
222.207053,7.26769694,9.111112175,4.798923102
222.228103,7.255792204,9.111777038,4.798915278
222.249666,7.243597343,9.112458104,4.798907263
222.270697,7.231703352,9.113122367,4.798899446
222.29171,7.21981954,9.113786062,4.798891635
222.31311,7.207716863,9.114461979,4.798883681
222.334144,7.195821175,9.115126337,4.798875863
222.355165,7.18393284,9.115790284,4.798868049
222.378216,7.170896447,9.116518349,4.798859481
222.39924,7.159006415,9.117182391,4.798851666
222.420242,7.147128824,9.117845738,4.79884386
222.441622,7.135037458,9.118521024,4.798835913
222.46278,7.123071643,9.119189298,4.798828049
222.483832,7.111165775,9.119854224,4.798820224
222.505948,7.098658167,9.120552757,4.798812003
222.526983,7.086761914,9.121217146,4.798804184
222.548042,7.074852088,9.121882294,4.798796357
222.569558,7.062683807,9.122561875,4.798788359
222.590596,7.050785857,9.123226359,4.798780539
222.611855,7.038762922,9.123897824,4.798772637
222.633363,7.026599166,9.124577153,4.798764643
222.654423,7.014688774,9.125242331,4.798756815
222.675444,7.002800438,9.125906279,4.798749001
222.698339,6.98985227,9.126629416,4.798740491
222.719353,6.977967894,9.127293142,4.79873268
222.740355,6.966090303,9.127956489,4.798724874
222.761905,6.953902794,9.128637144,4.798716864
222.782932,6.942011065,9.129301281,4.798709048
222.803939,6.930130648,9.129964786,4.79870124
222.826273,6.917499751,9.130670204,4.798692938
223.017467,6.795316962,9.136947321,4.801378485
223.038482,6.778956468,9.137686956,4.802248538
223.059496,6.762596752,9.138426555,4.803118549
223.081065,6.745804961,9.139185689,4.804011538
223.102065,6.729456145,9.139924796,4.804880969
223.123081,6.713094872,9.140664466,4.805751063
223.144122,6.696714137,9.141405016,4.806622192
223.165144,6.680348194,9.142144897,4.807492534
223.18617,6.663979136,9.142884919,4.808363042
223.207202,6.647605407,9.143625152,4.809233799
223.228244,6.631223894,9.144365737,4.810104969
223.249286,6.61484238,9.145106322,4.810976139
223.270288,6.598492007,9.1458455,4.811845654
223.291344,6.582099593,9.146586578,4.812717404
223.312387,6.565717301,9.147327198,4.813588615
223.333391,6.549365371,9.148066446,4.814458213
223.354466,6.532958166,9.148808192,4.815330749
223.37547,6.516606236,9.14954744,4.816200346
223.396488,6.500243406,9.15028718,4.817070523
223.417514,6.483874349,9.151027202,4.817941031
223.438538,6.467506848,9.151767154,4.818811456
223.459541,6.451155697,9.152506367,4.819681012
223.480577,6.434778854,9.153246741,4.820551934
223.501629,6.418389555,9.153987678,4.821423518
223.522648,6.402025947,9.154727453,4.822293736
223.543703,6.385634312,9.155468496,4.823165445
223.565041,6.369022358,9.156219499,4.82404887
223.586071,6.352650186,9.156959662,4.824919544
223.61995,6.326274875,9.158152052,4.826322185
223.640982,6.309901146,9.158892286,4.827192941
223.661987,6.293548437,9.159631569,4.82806258
223.682997,6.277191836,9.160371027,4.828932425
223.703998,6.260842241,9.16111017,4.829801898
223.725046,6.244456056,9.161850966,4.830673317
223.74608,6.228080771,9.16259127,4.831544156
223.767129,6.211693807,9.163332101,4.832415616
223.788169,6.195313851,9.164072616,4.833286704
223.809189,6.178949464,9.164812427,4.834156963
223.83023,6.162568729,9.165552977,4.835028092
223.85143,6.14606421,9.166299123,4.835905804
223.87244,6.129707608,9.167038582,4.83677565
223.893474,6.113332323,9.167778885,4.837646489
223.914523,6.096945359,9.168519717,4.838517949
223.935549,6.080576302,9.169259739,4.839388457
223.956605,6.064308853,9.169808989,4.840189768
223.977671,6.048422015,9.169762386,4.840772565
223.998686,6.032573638,9.169715895,4.841353951
224.0197,6.016726015,9.169669407,4.84193531
224.041393,6.000366328,9.169621416,4.842535453
224.062447,5.984488539,9.169574839,4.843117918
224.08349,5.968619046,9.169528286,4.843700079
224.104496,5.952777457,9.169481816,4.844281217
224.125516,5.936925309,9.169435314,4.844862741
224.146563,5.921052799,9.169388752,4.845445013
224.167593,5.90519311,9.169342229,4.846026814
224.18862,5.889335684,9.169295711,4.846608532
224.209664,5.873465437,9.169249157,4.847190721
224.230697,5.857603485,9.169202626,4.847772605
224.264317,5.832249099,9.16912825,4.848702712
224.310572,5.797366078,9.169025922,4.849982371
224.331787,5.781366872,9.168978989,4.85056929
224.352823,5.765502658,9.168932451,4.851151258
224.373872,5.749628641,9.168885886,4.851733584
224.394877,5.733787805,9.168839417,4.852314694
224.415898,5.717934903,9.168792913,4.852896246
224.436929,5.70207446,9.168746387,4.853478075
224.458035,5.686157456,9.168699695,4.854061979
224.479648,5.6698581,9.168651881,4.854659909
224.500683,5.65399464,9.168605346,4.855241849
224.521693,5.638150034,9.168558867,4.855823097
224.557237,5.611344671,9.168480234,4.856806432
224.578267,5.595484982,9.16843371,4.857388233
224.599291,5.579629817,9.1683872,4.857969869
224.620342,5.563754291,9.16834063,4.858552251
224.641386,5.547884044,9.168294075,4.859134439
224.662387,5.532046225,9.168247615,4.859715438
224.683426,5.516179749,9.168201071,4.860297489
224.704446,5.500327601,9.168154569,4.860879013
224.72549,5.484457354,9.168108015,4.861461202
224.747476,5.467876702,9.168059376,4.862069451
224.76852,5.452006455,9.168012821,4.86265164
224.78955,5.436146766,9.167966297,4.863233441
224.810696,5.420199596,9.167919517,4.863818451
224.831713,5.40434971,9.167873022,4.864399893
224.852731,5.388499071,9.167826524,4.864981362
224.886629,5.362935032,9.167751533,4.865919161
224.907651,5.347081376,9.167705027,4.866500741
224.929057,5.330938128,9.167657671,4.867092944
224.950075,5.315087489,9.167611174,4.867674413
224.971425,5.297905378,9.167342929,4.866957803
224.992617,5.280775002,9.167061251,4.866155298
225.01365,5.263773153,9.166781686,4.865358814
225.034676,5.246776962,9.166502215,4.864562595
225.055693,5.229788046,9.166222863,4.863766717
225.076716,5.21279428,9.165943431,4.862970612
225.242336,5.078916741,9.163742057,4.856698864
225.263392,5.0618963,9.163462186,4.855901509
225.284935,5.044482196,9.163175843,4.855085712
225.305958,5.02748843,9.162896411,4.854289607
225.326967,5.010505981,9.162617165,4.853494032
225.348033,4.993477456,9.162337162,4.852696298
225.369053,4.976486116,9.16205777,4.851900307
225.390082,4.9594875,9.161778258,4.851103974
225.411134,4.942470292,9.161498441,4.850306771
225.432145,4.925486226,9.161219169,4.84951112
225.454735,4.907225789,9.160918909,4.848655675
225.475769,4.890223131,9.160639331,4.847859153
225.496802,4.873221282,9.160359766,4.847062669
225.517829,4.856224283,9.160080281,4.846266413
225.538879,4.839208691,9.159800491,4.845469285
225.559895,4.822220584,9.159521152,4.844673445
225.580925,4.80522116,9.159241627,4.843877074
225.601977,4.788203952,9.15896181,4.843079871
225.622992,4.771216653,9.158682484,4.842284068
225.64402,4.754218845,9.158402986,4.841487774
225.665019,4.737244479,9.158123873,4.840692577
225.686043,4.720249905,9.157844428,4.839896434
225.707108,4.703222189,9.157564438,4.839098739
225.728137,4.686223573,9.157284927,4.838302406
225.7492,4.669197473,9.157004963,4.837504786
225.770261,4.65217299,9.156725027,4.836707242
225.816394,4.614881766,9.15611184,4.834960264
225.837423,4.59788315,9.155832328,4.834163931
225.858491,4.580853009,9.155552298,4.833366122
225.879549,4.563830951,9.155272401,4.832568691
225.900596,4.546817785,9.15499265,4.831771677
226.066288,4.47423097,9.154620089,4.825923817
226.087288,4.468477085,9.154675645,4.825206615
226.108316,4.462715528,9.154731275,4.824488456
226.129364,4.456948492,9.154786957,4.823769614
226.150393,4.451186661,9.15484259,4.823051421
226.171411,4.445427844,9.154898193,4.822333604
226.218731,4.432462423,9.155023379,4.820717508
226.239737,4.426706894,9.155078951,4.8200001
226.260785,4.420939857,9.155134634,4.819281258
226.281887,4.415158024,9.155190459,4.818560572
226.315503,4.405947424,9.155279391,4.817412502
226.336516,4.400189977,9.155334981,4.816694856
226.357546,4.394427872,9.155390616,4.815976628
226.403795,4.3817559,9.155512969,4.814397109
226.424832,4.375991877,9.155568623,4.813678643
226.445876,4.370225936,9.155624295,4.812959938
226.466918,4.364460543,9.155679962,4.812241301
226.487923,4.358705288,9.155735531,4.811523928
226.508938,4.352947293,9.155791126,4.810806213
226.530017,4.347171762,9.155846891,4.810086313
226.551355,4.341325267,9.155903341,4.809357567
226.5725,4.335531653,9.15595928,4.808635412
226.593522,4.32977174,9.156014894,4.807917458
226.614581,4.324001689,9.156070606,4.807198241
226.635653,4.318228077,9.156126353,4.806478579
226.656687,4.312464876,9.156181998,4.805760215
226.677714,4.306703593,9.156237626,4.805042091
226.698757,4.300937926,9.156293295,4.80432342
226.719792,4.295174451,9.156348944,4.803605022
226.740818,4.289413442,9.156404568,4.802886931
226.761855,4.283649419,9.156460222,4.802168465
226.782906,4.27788156,9.156515913,4.801449521
226.803916,4.272124935,9.156571495,4.800731977
226.825319,4.266260631,9.156628117,4.800001011
226.846375,4.260491402,9.156683821,4.799281896
226.867392,4.254732859,9.156739422,4.798564113
226.90687,4.243916103,9.156843861,4.797215841
226.927883,4.238158656,9.156899452,4.796498194
226.948953,4.232385591,9.156955193,4.795778601
226.970017,4.213519911,9.159012499,4.794057155
226.991033,4.192918657,9.161336987,4.792203525
227.012062,4.17230466,9.163662913,4.790348748
227.033124,4.151658314,9.165992489,4.788491061
227.054145,4.131052159,9.16831753,4.78663699
227.075167,4.110445024,9.170642681,4.784782831
227.096201,4.089826126,9.17296916,4.782927613
227.117251,4.069191543,9.175297409,4.781070984
227.138319,4.048539315,9.177627648,4.779212767
227.159345,4.027928259,9.179953243,4.777358255
227.18037,4.007318183,9.182278726,4.775503831
227.201401,3.986702225,9.184604873,4.773648878
227.222405,3.966112735,9.186928034,4.771796306
227.243426,3.94550658,9.189253075,4.769942235
227.26444,3.924907287,9.191577342,4.768088782
227.285476,3.904286428,9.193904042,4.766233387
227.306527,3.883650865,9.196232401,4.76437667
227.327545,3.86304765,9.198557111,4.762522864
227.385018,3.806708868,9.204913948,4.757453693
227.406047,3.786094871,9.207239874,4.755598917
227.427089,3.76546813,9.209567238,4.753742993
227.448112,3.744860014,9.211892501,4.751888746
227.469142,3.724245037,9.214218537,4.750033881
227.490164,3.703637902,9.216543689,4.748179722
227.511221,3.682996457,9.218872712,4.746322475
227.532245,3.662387361,9.221198085,4.74446814
227.55328,3.641767483,9.223524674,4.742612834
227.574335,3.621127999,9.225853476,4.740755764
227.595395,3.600483613,9.228182831,4.738898253
227.61642,3.579873537,9.230508314,4.737043829
227.637439,3.559269343,9.232833134,4.735189934
227.658545,3.538579865,9.235167576,4.733328366
227.679566,3.51797371,9.237492618,4.731474295
227.70057,3.49738422,9.239815778,4.729621723
227.722285,3.47609776,9.24221758,4.727706441
227.743314,3.455483763,9.244543506,4.725851664
227.764372,3.434841338,9.246872639,4.723994329
227.785405,3.41422342,9.249199008,4.7221392
227.806468,3.393576094,9.251528694,4.720281424
227.827482,3.372976801,9.253852961,4.71842797
227.872816,3.328537458,9.258867157,4.714429471
227.89382,3.307947967,9.261190318,4.712576899
227.914828,3.287354556,9.263513921,4.710723975
227.94842,3.254425487,9.267229385,4.70776113
227.96944,3.244783923,9.268236935,4.70715169
227.990465,3.23700633,9.269020476,4.706753956
228.011519,3.229218009,9.269805097,4.706355673
228.032538,3.221442636,9.270588414,4.705958053
228.053549,3.213670222,9.271371433,4.705560584
228.074587,3.20588782,9.272155458,4.705162603
228.095615,3.198109117,9.27293911,4.704764813
228.116663,3.190323016,9.273723508,4.704366643
228.138498,3.182245787,9.274537235,4.703953586
228.159517,3.174470414,9.275320551,4.703555966
228.180513,3.166703548,9.276103011,4.70315878
228.201544,3.158923736,9.276886775,4.702760933
228.22259,3.151138375,9.277671098,4.702362801
228.243622,3.143358192,9.2784549,4.701964935
228.265243,3.135360126,9.279260651,4.701555926
228.286287,3.127575505,9.2800449,4.701157832
228.307328,3.119791993,9.280829037,4.700759795
228.329243,3.111685171,9.281645745,4.700345225
228.350272,3.103906098,9.282429435,4.699947415
228.371389,3.096094472,9.283216404,4.699547941
228.392393,3.088324648,9.283999162,4.699150604
228.438633,3.071219492,9.285722392,4.698275872
228.459641,3.063448188,9.286505299,4.69787846
228.480676,3.055666896,9.287289212,4.697480537
228.5017,3.047889673,9.288072715,4.697082821
228.522837,3.040070649,9.288860429,4.696682969
228.543878,3.032287137,9.289644566,4.696284932
228.564917,3.024504365,9.290428628,4.695886933
228.586945,3.016355742,9.291249548,4.695470225
228.60797,3.008578149,9.292033088,4.695072491
228.628989,3.000802775,9.292816405,4.69467487
228.650029,2.993019634,9.293600505,4.694276852
228.671152,2.985205788,9.294387697,4.693877264
228.69217,2.977430785,9.295170977,4.693479662
