timestamp_sec,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_x,quat_y,quat_z,quat_w
141.614692,0.006267,-0.003487,0.006144,-0.127205,0.283814,9.420503,0.014145,-0.00602,-0.65263,0.757521
141.62156,0.015954,-0.004656,0.006967,-0.128234,0.264119,9.411863,0.014149,-0.006042,-0.652594,0.757552
141.63448,0.034569,-0.00705,0.008493,-0.120218,0.254085,9.415651,0.014183,-0.006096,-0.652553,0.757586
141.641464,0.031847,-0.007918,0.015977,-0.115675,0.263807,9.419753,0.014273,-0.006215,-0.652504,0.757626
141.654125,0.009852,-0.002675,0.020076,-0.111067,0.281163,9.420319,0.014354,-0.006331,-0.652426,0.75769
141.66148,-0.000306,0.001021,0.01184,-0.106498,0.289054,9.417414,0.014377,-0.006368,-0.652336,0.757767
141.674298,0.00762,0.000289,0.005991,-0.10574,0.291065,9.40911,0.014376,-0.006359,-0.652272,0.757822
141.681452,0.010239,-0.000287,0.012992,-0.101645,0.289805,9.402495,0.014401,-0.006373,-0.652228,0.757859
141.694122,-0.008022,0.002588,0.025918,-0.104111,0.289183,9.39792,0.014431,-0.006394,-0.65216,0.757917
141.701591,-0.03165,0.005733,0.027394,-0.09876,0.294094,9.398462,0.014397,-0.006342,-0.65205,0.758013
141.714733,-0.039432,0.004108,0.019239,-0.103379,0.305388,9.397607,0.014281,-0.0062,-0.651934,0.758116
141.721454,-0.036175,-0.000464,0.015976,-0.119838,0.313332,9.398689,0.014127,-0.006033,-0.651848,0.758194
141.734322,-0.040889,-0.003687,0.020762,-0.141609,0.29814,9.388164,0.013968,-0.005891,-0.651774,0.758262
141.741457,-0.062758,-0.001302,0.02354,-0.15383,0.284293,9.388974,0.013784,-0.005748,-0.651681,0.758346
141.754118,-0.073317,0.001731,0.01915,-0.157029,0.277425,9.402327,0.013545,-0.005547,-0.65158,0.758438
141.761458,-0.060719,0.004765,0.015937,-0.166402,0.268681,9.414033,0.013294,-0.005317,-0.651492,0.758521
141.774401,-0.051126,0.00872,0.020305,-0.16932,0.248798,9.435567,0.013105,-0.005123,-0.651412,0.758594
141.78145,-0.061062,0.017069,0.028919,-0.169518,0.2331,9.465727,0.012966,-0.004945,-0.651312,0.758683
141.794279,-0.077035,0.025669,0.03081,-0.159552,0.226563,9.485088,0.012812,-0.0047,-0.651186,0.758795
141.801501,-0.080759,0.028782,0.021995,-0.145209,0.236928,9.495063,0.012613,-0.00436,-0.651056,0.758913
141.814818,-0.068047,0.030528,0.014193,-0.142061,0.230538,9.517171,0.012395,-0.003977,-0.650954,0.759006
141.821599,-0.062938,0.032589,0.014231,-0.140206,0.210585,9.542552,0.012209,-0.003607,-0.650884,0.759071
141.834404,-0.077691,0.035919,0.020669,-0.138564,0.20126,9.558955,0.01204,-0.003233,-0.650814,0.759134
141.841562,-0.094192,0.037695,0.025303,-0.126742,0.184822,9.592755,0.01183,-0.002806,-0.65072,0.75922
141.854151,-0.089226,0.034835,0.024519,-0.119354,0.177579,9.633092,0.01158,-0.002337,-0.650609,0.759321
141.861442,-0.069505,0.029458,0.018417,-0.119717,0.164836,9.649485,0.011351,-0.001906,-0.6505,0.759419
141.874392,-0.059273,0.023782,0.014666,-0.115586,0.163886,9.675519,0.011185,-0.001567,-0.650412,0.759498
141.88147,-0.070251,0.02101,0.015508,-0.122989,0.161163,9.708979,0.011048,-0.001287,-0.65033,0.759571
141.894132,-0.082419,0.018485,0.015491,-0.1219,0.156258,9.739457,0.010871,-0.000993,-0.650253,0.759639
141.901452,-0.074585,0.015935,0.012611,-0.129961,0.159087,9.777467,0.010642,-0.00067,-0.650179,0.759706
141.91482,-0.046101,0.014206,0.01118,-0.135901,0.172266,9.813886,0.010432,-0.000378,-0.650114,0.759765
141.92143,-0.029682,0.011505,0.009955,-0.138225,0.178529,9.839311,0.010309,-0.00017,-0.650057,0.759815
141.934186,-0.035778,0.007016,0.010401,-0.134891,0.189482,9.868069,0.010233,-1.9e-05,-0.650004,0.759862
141.94155,-0.046265,0.008285,0.007549,-0.134972,0.202223,9.879111,0.010125,0.000138,-0.649951,0.759908
141.954293,-0.033236,0.011335,0.004841,-0.132278,0.22594,9.893014,0.009987,0.000326,-0.64991,0.759945
141.964089,-0.014873,0.013704,0.005698,-0.143027,0.244249,9.898295,0.009903,0.000487,-0.649876,0.759976
141.974358,-0.006349,0.018344,0.010628,-0.158402,0.256061,9.893533,0.009895,0.000599,-0.649838,0.760008
141.981477,0.00053,0.023733,0.013168,-0.164249,0.258346,9.897288,0.009938,0.000697,-0.649789,0.76005
141.994167,0.023472,0.024864,0.009856,-0.162097,0.269678,9.890544,0.010029,0.000786,-0.649723,0.760105
142.001455,0.054035,0.021204,0.001208,-0.154771,0.259019,9.860187,0.010207,0.000806,-0.64967,0.760148
142.014735,0.067917,0.016069,-0.002911,-0.130586,0.254445,9.817194,0.010484,0.000719,-0.649648,0.760163
142.021596,0.058688,0.015963,0.000168,-0.112839,0.250865,9.78966,0.010796,0.000571,-0.649639,0.760166
142.034389,0.047064,0.016095,0.005601,-0.099205,0.246885,9.765811,0.011079,0.000446,-0.64962,0.760178
142.041521,0.056633,0.016963,0.008131,-0.098075,0.246272,9.757674,0.011326,0.000351,-0.649581,0.760208
142.054586,0.077242,0.016254,0.010571,-0.104914,0.244362,9.727966,0.01161,0.00023,-0.649532,0.760246
142.061457,0.07955,0.012544,0.014174,-0.099937,0.25287,9.705247,0.011963,4.5e-05,-0.649473,0.760291
142.074097,0.062293,0.009816,0.01317,-0.101236,0.248843,9.682774,0.012314,-0.00016,-0.649403,0.760345
142.081969,0.051031,0.004598,0.00934,-0.098431,0.239001,9.651277,0.012592,-0.000323,-0.649348,0.760387
142.094297,0.058799,-0.001527,0.003628,-0.086525,0.242229,9.6346,0.012811,-0.000462,-0.649298,0.760426
142.101502,0.06849,-0.0083,0.003968,-0.078584,0.252574,9.623511,0.01303,-0.00064,-0.649269,0.760447
142.114534,0.061077,-0.010497,0.012014,-0.083181,0.251567,9.620372,0.013257,-0.000867,-0.649239,0.760468
142.121684,0.045452,-0.012596,0.016405,-0.098427,0.246939,9.617238,0.013447,-0.00108,-0.649189,0.760507
142.134124,0.043127,-0.014876,0.012926,-0.119707,0.239393,9.615814,0.013581,-0.001259,-0.649115,0.760568
142.141421,0.051747,-0.020108,0.007768,-0.121037,0.240761,9.615956,0.013705,-0.001446,-0.649052,0.760619
142.154322,0.044978,-0.022806,0.010011,-0.113336,0.26153,9.606074,0.013848,-0.001683,-0.64901,0.760652
142.161451,0.025666,-0.021168,0.01481,-0.109723,0.274815,9.586356,0.013967,-0.001917,-0.648954,0.760697
142.174102,0.019974,-0.018311,0.014265,-0.10794,0.279078,9.568283,0.014027,-0.002095,-0.648882,0.760757
142.181453,0.039295,-0.018481,0.006785,-0.113334,0.278986,9.545628,0.014077,-0.002246,-0.648814,0.760814
142.194302,0.054973,-0.022469,0.005437,-0.111391,0.294088,9.525688,0.014184,-0.002448,-0.64877,0.760849
142.201456,0.046403,-0.01941,0.010798,-0.105944,0.315624,9.501965,0.014326,-0.002697,-0.648732,0.760877
142.214817,0.034573,-0.015815,0.012511,-0.099727,0.324561,9.483031,0.014439,-0.002902,-0.648678,0.76092
142.221575,0.039998,-0.014228,0.008576,-0.091768,0.330531,9.471628,0.014513,-0.003049,-0.648631,0.760959
142.234451,0.052017,-0.016556,0.008703,-0.082711,0.342135,9.475947,0.014606,-0.003201,-0.648584,0.760997
142.24145,0.045298,-0.017641,0.013778,-0.072179,0.349928,9.486212,0.014732,-0.003395,-0.648535,0.761034
142.254124,0.02398,-0.017389,0.012814,-0.060997,0.347133,9.51121,0.014836,-0.003579,-0.648474,0.761084
142.26151,0.012769,-0.019942,0.003169,-0.045651,0.340944,9.530384,0.014875,-0.003712,-0.648413,0.761134
142.274098,0.01742,-0.026065,-0.002522,-0.03537,0.331638,9.542409,0.014878,-0.003833,-0.648385,0.761157
142.281438,0.014365,-0.02999,0.004974,-0.030987,0.31025,9.554335,0.014882,-0.003996,-0.648377,0.761164
142.294281,0.000177,-0.026261,0.01774,-0.048466,0.277261,9.56438,0.014867,-0.004169,-0.648341,0.761194
142.301486,-0.005033,-0.02607,0.01649,-0.067878,0.245815,9.576353,0.014814,-0.004289,-0.648262,0.761261
142.314818,0.003543,-0.029559,0.004212,-0.073489,0.22331,9.582094,0.014738,-0.004385,-0.648188,0.761325
142.321433,0.010938,-0.034976,-0.002324,-0.088234,0.218679,9.604154,0.014669,-0.004507,-0.648159,0.76135
142.33429,-0.000828,-0.037634,0.004106,-0.10222,0.228521,9.62544,0.014599,-0.004658,-0.648152,0.761357
142.341432,-0.016466,-0.034771,0.011429,-0.112889,0.239052,9.637999,0.014475,-0.004778,-0.648124,0.761383
142.354099,-0.012111,-0.030345,0.006946,-0.115052,0.242358,9.651624,0.014303,-0.004839,-0.648073,0.761429
142.361536,0.004716,-0.028625,-0.00327,-0.109607,0.246616,9.671105,0.014159,-0.004898,-0.648035,0.761463
142.37413,0.00934,-0.029518,-0.004776,-0.102312,0.253712,9.686018,0.014081,-0.005004,-0.648032,0.761467
142.381501,-0.006989,-0.024937,0.000868,-0.100063,0.273032,9.700841,0.014019,-0.005127,-0.648033,0.761466
142.394124,-0.019214,-0.017229,0.004918,-0.099662,0.281693,9.707078,0.013922,-0.005192,-0.648016,0.761482
142.401526,-0.006572,-0.011498,0.001031,-0.086937,0.287215,9.711874,0.01381,-0.005199,-0.647983,0.761512
142.414541,0.017758,-0.008766,-0.004411,-0.065133,0.296533,9.724603,0.013763,-0.005225,-0.647963,0.76153
142.421521,0.029554,-0.007449,-0.001461,-0.046666,0.296309,9.74005,0.013812,-0.005312,-0.647964,0.761527
142.434404,0.029202,-0.004,0.002575,-0.028508,0.29377,9.747824,0.013911,-0.00543,-0.647952,0.761534
142.441428,0.034865,-0.003595,-0.003119,-0.015788,0.284717,9.755343,0.014019,-0.005536,-0.647929,0.761552
142.455906,0.051258,-0.003629,-0.017372,-0.017436,0.271655,9.753246,0.01415,-0.005653,-0.647927,0.76155
142.461417,0.057312,-0.006826,-0.023012,-0.020644,0.269614,9.749305,0.014333,-0.005816,-0.647978,0.761502
142.474402,0.040594,-0.00538,-0.014552,-0.009351,0.280141,9.74787,0.014523,-0.006001,-0.648048,0.761438
142.48154,0.027015,-0.00238,-0.004522,0.007944,0.293039,9.747206,0.01466,-0.006137,-0.648088,0.761399
142.494334,0.036743,-0.000985,-0.007119,0.02404,0.295991,9.743546,0.014762,-0.00623,-0.648099,0.761388
142.501476,0.051482,-0.004121,-0.017755,0.039515,0.278053,9.736421,0.014903,-0.00635,-0.648112,0.761373
142.514546,0.044158,-0.007606,-0.02199,0.052921,0.27383,9.735776,0.015089,-0.006528,-0.64816,0.761327
142.52141,0.025226,-0.010264,-0.020358,0.052962,0.269986,9.735598,0.015245,-0.006703,-0.648227,0.761265
142.534113,0.021366,-0.011691,-0.019315,0.040224,0.281055,9.739801,0.015331,-0.006837,-0.648286,0.761212
142.541486,0.041318,-0.015671,-0.024095,0.039337,0.288682,9.756888,0.015401,-0.006969,-0.648343,0.76116
142.554333,0.060395,-0.021777,-0.028457,0.040492,0.270038,9.782047,0.015527,-0.007172,-0.648417,0.761093
142.561428,0.059515,-0.030755,-0.025664,0.043504,0.26033,9.802664,0.0157,-0.007455,-0.648509,0.761009
142.574281,0.045895,-0.035252,-0.022468,0.038482,0.252449,9.823673,0.015838,-0.007762,-0.648591,0.760933
142.581428,0.043477,-0.035817,-0.02247,0.033461,0.244497,9.834411,0.015909,-0.008042,-0.648663,0.760867
142.594105,0.052377,-0.034994,-0.025971,0.034835,0.252165,9.833914,0.015959,-0.008307,-0.648741,0.760797
142.601787,0.057736,-0.033587,-0.024451,0.040224,0.265359,9.82955,0.016035,-0.008587,-0.648825,0.76072
142.614691,0.047115,-0.031178,-0.017257,0.04291,0.26817,9.82533,0.016131,-0.008876,-0.648903,0.760648
142.621606,0.033366,-0.027663,-0.011687,0.042892,0.264132,9.814149,0.016197,-0.009124,-0.648955,0.760599
142.634394,0.039025,-0.026003,-0.016814,0.037446,0.262175,9.801841,0.016232,-0.009325,-0.648998,0.76056
142.641452,0.0482,-0.028271,-0.025652,0.022054,0.248685,9.788897,0.016295,-0.009542,-0.649048,0.760513
142.654338,0.039499,-0.028384,-0.021918,-0.001436,0.231038,9.763132,0.016392,-0.009799,-0.649126,0.760441
142.661428,0.027172,-0.024837,-0.012322,-0.02275,0.220644,9.739548,0.016469,-0.010043,-0.649195,0.760378
142.674073,0.031969,-0.02305,-0.008027,-0.040629,0.230296,9.730041,0.016521,-0.010247,-0.649227,0.760346
142.681452,0.051886,-0.028205,-0.015389,-0.05539,0.23212,9.727876,0.016597,-0.010464,-0.649244,0.760327
142.694107,0.060391,-0.030295,-0.022471,-0.060335,0.222807,9.714799,0.016724,-0.010751,-0.649291,0.76028
142.701415,0.042336,-0.030276,-0.016648,-0.065568,0.215127,9.689002,0.016865,-0.011065,-0.649356,0.760217
142.714534,0.01677,-0.024581,-0.005578,-0.068248,0.213796,9.67213,0.016936,-0.011314,-0.649402,0.760173
142.721531,0.008056,-0.015712,0.000363,-0.05653,0.23387,9.667988,0.016924,-0.011455,-0.649409,0.760164
142.73411,0.015943,-0.012443,-0.004944,-0.040085,0.247487,9.670102,0.016896,-0.011527,-0.649403,0.760169
142.741407,0.021789,-0.012886,-0.014726,-0.027543,0.250977,9.672835,0.0169,-0.011603,-0.649408,0.760164
142.754342,0.009714,-0.016472,-0.01507,-0.009372,0.255326,9.683318,0.016923,-0.011696,-0.649446,0.760129
142.76176,-0.010256,-0.016959,-0.004018,0.017208,0.268755,9.696247,0.016895,-0.011769,-0.649487,0.760094
142.774077,-0.019843,-0.01319,0.003467,0.01823,0.275419,9.697571,0.016799,-0.011791,-0.64949,0.760093
142.781461,-0.007539,-0.009143,0.000615,0.003924,0.274867,9.690369,0.01669,-0.011781,-0.649466,0.760116
142.7941,0.012,-0.00923,-0.007796,-0.01151,0.284881,9.681347,0.016644,-0.011802,-0.649453,0.760128
142.801425,0.015484,-0.014891,-0.009416,-0.023187,0.297322,9.673645,0.01667,-0.011885,-0.649464,0.760116
142.814547,0.000776,-0.013549,-0.000577,-0.027488,0.315174,9.668833,0.016695,-0.011998,-0.649482,0.760099
142.822313,-0.00861,-0.004969,0.006425,-0.038525,0.319323,9.65229,0.016675,-0.012062,-0.649469,0.760109
142.834327,-0.002997,0.001748,0.002589,-0.051298,0.307341,9.632638,0.016641,-0.012061,-0.649436,0.760138
142.841548,0.011231,0.003983,-0.005343,-0.063376,0.295089,9.613598,0.016644,-0.012046,-0.649412,0.760159
142.854123,0.011673,0.002251,-0.005265,-0.070768,0.282623,9.59554,0.016697,-0.012057,-0.649414,0.760156
142.861408,-0.005845,0.006795,0.001593,-0.073808,0.274889,9.583275,0.016743,-0.012071,-0.649421,0.760149
142.874075,-0.021127,0.013742,0.004502,-0.066206,0.278457,9.575224,0.01674,-0.012016,-0.6494,0.760168
142.881467,-0.020255,0.018584,0.001783,-0.060126,0.286464,9.566534,0.0167,-0.011892,-0.649367,0.760198
142.894326,-0.008255,0.019214,0.000529,-0.057906,0.285706,9.562348,0.016675,-0.011755,-0.649343,0.760222
142.901419,-0.007259,0.016697,0.00318,-0.069458,0.27193,9.565853,0.016695,-0.011652,-0.649327,0.760237
142.914485,-0.025348,0.018638,0.007615,-0.073818,0.249733,9.569241,0.016714,-0.01156,-0.649297,0.760263
142.921598,-0.045949,0.020322,0.006777,-0.064252,0.229307,9.579676,0.016673,-0.011407,-0.649254,0.760303
142.934116,-0.049674,0.018043,0.003441,-0.048575,0.216095,9.596561,0.01656,-0.011182,-0.649224,0.760335
142.941397,-0.038584,0.014036,0.003377,-0.026411,0.210485,9.610504,0.016422,-0.010947,-0.649198,0.760364
142.955013,-0.035885,0.009037,0.007413,-0.011748,0.209521,9.615907,0.016305,-0.010758,-0.649172,0.760391
142.961463,-0.054467,0.007478,0.011475,-0.017291,0.206363,9.611533,0.01618,-0.010593,-0.649129,0.760433
142.974076,-0.075701,0.009219,0.009344,-0.027453,0.205502,9.619658,0.015988,-0.010383,-0.649075,0.760486
142.981415,-0.082542,0.004126,0.001973,-0.042335,0.204203,9.629043,0.015728,-0.01011,-0.649028,0.760535
142.994364,-0.067722,-0.003071,-0.001891,-0.052994,0.208603,9.648114,0.015437,-0.009842,-0.649006,0.760563
143.001455,-0.055592,-0.011797,0.002235,-0.051709,0.22681,9.674206,0.015177,-0.009647,-0.648996,0.76058
143.014702,-0.060309,-0.015924,0.008514,-0.048087,0.238586,9.700388,0.014933,-0.00952,-0.648972,0.760606
143.021535,-0.068396,-0.014915,0.009886,-0.048209,0.241276,9.712134,0.014659,-0.009394,-0.648927,0.760652
143.03439,-0.065274,-0.013337,0.005097,-0.050981,0.236148,9.707758,0.014353,-0.009233,-0.648886,0.760694
143.041411,-0.046877,-0.010555,0.001852,-0.057148,0.231512,9.705863,0.014054,-0.009066,-0.648854,0.760729
143.054103,-0.029124,-0.006259,0.004676,-0.063698,0.234099,9.710259,0.01382,-0.008935,-0.648834,0.760752
143.061475,-0.028974,-0.001178,0.00773,-0.056682,0.238999,9.715882,0.013657,-0.008837,-0.648805,0.760781
143.074079,-0.04699,0.006929,0.00684,-0.046562,0.241507,9.726526,0.01351,-0.008719,-0.648768,0.760817
143.081415,-0.063875,0.012897,0.001439,-0.042991,0.226158,9.744014,0.013327,-0.008515,-0.648731,0.760853
143.094293,-0.066973,0.013336,-0.002148,-0.048257,0.217155,9.762498,0.013107,-0.008241,-0.648712,0.760876
143.101455,-0.056621,0.015214,0.000378,-0.041543,0.22529,9.782518,0.012892,-0.007966,-0.648712,0.760883
143.114485,-0.047284,0.016005,0.005614,-0.029538,0.238955,9.804208,0.012726,-0.007725,-0.648695,0.760903
143.121413,-0.049356,0.016669,0.009089,-0.026708,0.254831,9.828473,0.012602,-0.007513,-0.648658,0.760939
143.134122,-0.056164,0.016151,0.006485,-0.016256,0.276345,9.854133,0.012475,-0.007295,-0.648603,0.76099
143.141497,-0.054278,0.01488,-0.000446,-0.008255,0.281286,9.875481,0.012321,-0.007055,-0.648564,0.761028
143.154068,-0.038398,0.009799,-0.0031,-0.00369,0.279394,9.890743,0.012165,-0.006822,-0.64855,0.761044
143.161494,-0.018789,0.003299,0.002962,0.005326,0.277188,9.91185,0.012043,-0.006647,-0.648545,0.761052
143.174131,-0.008777,0.001504,0.011031,0.017231,0.27602,9.929175,0.011966,-0.00655,-0.648522,0.761073
143.181404,-0.009413,0.00409,0.016951,0.015409,0.267317,9.93789,0.011916,-0.006489,-0.648467,0.761122
143.194067,-0.016765,0.004921,0.013542,0.00596,0.262378,9.931369,0.011869,-0.006416,-0.648392,0.761187
143.201464,-0.018039,0.004706,0.004526,-0.010909,0.267479,9.910504,0.011802,-0.006319,-0.648328,0.761243
143.214526,-0.010439,0.002191,0.002898,-0.01545,0.275741,9.889288,0.011732,-0.006223,-0.648294,0.761274
143.221527,-0.009034,0.002468,0.010632,-0.032899,0.271042,9.872974,0.011685,-0.006162,-0.648264,0.761301
143.234363,-0.021541,0.008818,0.020152,-0.041804,0.261952,9.852929,0.011647,-0.006108,-0.648206,0.761352
143.242579,-0.035878,0.014421,0.021857,-0.035829,0.275362,9.840781,0.011588,-0.005997,-0.648116,0.76143
143.254066,-0.044192,0.014352,0.013217,-0.045709,0.288036,9.829565,0.011493,-0.005823,-0.648018,0.761516
143.261484,-0.045099,0.011184,0.006057,-0.054534,0.284979,9.824462,0.011367,-0.00562,-0.647952,0.761576
143.274318,-0.049827,0.00744,0.009724,-0.062526,0.273926,9.826445,0.011221,-0.005419,-0.647904,0.76162
143.281957,-0.065145,0.009691,0.021408,-0.058645,0.273903,9.828237,0.011041,-0.00521,-0.647852,0.761668
143.294081,-0.08006,0.017022,0.030167,-0.056302,0.286095,9.836827,0.010811,-0.004936,-0.64776,0.761752
143.301396,-0.087072,0.022596,0.027266,-0.06129,0.275152,9.838703,0.010547,-0.004588,-0.647634,0.761865
143.314517,-0.091091,0.02188,0.016078,-0.075949,0.250202,9.84054,0.010272,-0.004196,-0.64752,0.761968
143.321393,-0.100836,0.018827,0.01538,-0.08875,0.243639,9.840192,0.009982,-0.003795,-0.647443,0.762039
143.334297,-0.12694,0.020857,0.025973,-0.084842,0.262475,9.84023,0.009644,-0.00337,-0.647369,0.762109
143.341429,-0.146503,0.024267,0.029397,-0.078628,0.262009,9.839624,0.009224,-0.002865,-0.647256,0.762212
143.354131,-0.153378,0.021308,0.020286,-0.083842,0.246231,9.826861,0.008745,-0.002295,-0.64713,0.762326
143.361388,-0.151026,0.017886,0.008661,-0.093626,0.23476,9.813488,0.008236,-0.001714,-0.647037,0.762412
143.374048,-0.158494,0.01486,0.008746,-0.093919,0.236647,9.814481,0.007722,-0.001151,-0.646979,0.762468
143.381453,-0.179975,0.016029,0.021282,-0.086424,0.243188,9.809856,0.007168,-0.000573,-0.646925,0.76252
143.394077,-0.203152,0.021827,0.033718,-0.0834,0.241856,9.794774,0.006535,8.4e-05,-0.646827,0.762609
143.401668,-0.212448,0.022171,0.034707,-0.078929,0.235813,9.772634,0.005826,0.000839,-0.646685,0.762735
143.414533,-0.207793,0.015407,0.024524,-0.077808,0.24815,9.755257,0.005075,0.001634,-0.646539,0.762862
143.42151,-0.202479,0.007315,0.015577,-0.069419,0.259315,9.745934,0.004312,0.002398,-0.646429,0.762958
143.434405,-0.213438,-0.00253,0.016356,-0.07038,0.257781,9.745406,0.003534,0.003121,-0.646351,0.763026
143.441419,-0.229036,-0.008867,0.025445,-0.078224,0.244889,9.738412,0.002688,0.003838,-0.646259,0.763104
143.454099,-0.227979,-0.009837,0.030291,-0.077263,0.247904,9.732857,0.001771,0.004572,-0.646143,0.7632
143.461405,-0.203399,-0.013095,0.028833,-0.07762,0.261053,9.745114,0.00086,0.00529,-0.646008,0.763312
143.474073,-0.175261,-0.021599,0.023453,-0.073076,0.257351,9.755588,3.3e-05,0.005913,-0.645872,0.763422
143.481422,-0.166933,-0.02811,0.019753,-0.072336,0.252968,9.747254,-0.000713,0.006412,-0.64576,0.763513
143.494079,-0.175326,-0.028794,0.018495,-0.065987,0.251117,9.734722,-0.00144,0.006853,-0.645661,0.763592
143.501483,-0.17989,-0.028412,0.016982,-0.055613,0.243774,9.717685,-0.002195,0.007312,-0.645569,0.763664
143.514447,-0.170245,-0.029984,0.017329,-0.049318,0.25707,9.700753,-0.002964,0.007785,-0.645479,0.763733
143.521497,-0.16752,-0.032724,0.01892,-0.039709,0.269956,9.685522,-0.003709,0.008231,-0.645391,0.763799
143.534149,-0.183352,-0.031863,0.019655,-0.033298,0.278572,9.685331,-0.004459,0.008665,-0.645297,0.763869
143.541382,-0.206303,-0.02748,0.016984,-0.036367,0.279954,9.680938,-0.005268,0.009155,-0.645197,0.763943
143.554098,-0.213653,-0.026566,0.010622,-0.046282,0.276248,9.671209,-0.006146,0.009729,-0.645109,0.764004
143.561403,-0.2025,-0.029906,0.005642,-0.054768,0.271408,9.671319,-0.007049,0.010327,-0.645041,0.764045
143.574052,-0.196524,-0.03363,0.006864,-0.053486,0.267287,9.678899,-0.007922,0.010877,-0.64499,0.764073
143.581407,-0.206177,-0.033845,0.014533,-0.047526,0.274636,9.677329,-0.008781,0.011391,-0.644932,0.764104
143.594126,-0.214193,-0.028514,0.018852,-0.046414,0.282157,9.677218,-0.009668,0.011929,-0.644847,0.764157
143.601461,-0.20178,-0.025241,0.014657,-0.027708,0.272554,9.68293,-0.010564,0.012506,-0.644746,0.764222
143.614461,-0.179502,-0.023718,0.006858,-0.01685,0.255312,9.677367,-0.011408,0.013064,-0.644666,0.764268
143.621538,-0.173925,-0.02455,0.002299,-0.010788,0.251026,9.665263,-0.012176,0.013568,-0.644609,0.764295
143.634311,-0.189586,-0.024549,0.000294,-0.009687,0.242728,9.651783,-0.012932,0.014061,-0.644572,0.764305
143.641378,-0.200711,-0.022603,-0.000154,-0.018311,0.239067,9.639986,-0.013748,0.014605,-0.644544,0.764304
143.654071,-0.194814,-0.024268,0.000633,-0.025093,0.233367,9.631666,-0.014604,0.015192,-0.644513,0.764303
143.661475,-0.183251,-0.02489,0.00266,-0.032737,0.229732,9.636266,-0.015442,0.015754,-0.644478,0.764305
143.674052,-0.187856,-0.024518,0.002712,-0.034275,0.235957,9.650284,-0.016238,0.016274,-0.644436,0.764313
143.681956,-0.206118,-0.02092,-0.003667,-0.033041,0.24098,9.650349,-0.017041,0.0168,-0.644387,0.764325
143.694102,-0.21345,-0.018552,-0.012963,-0.031509,0.249442,9.635948,-0.017874,0.017371,-0.644367,0.76431
143.701421,-0.200592,-0.020675,-0.016402,-0.032392,0.251068,9.633352,-0.018721,0.017967,-0.64438,0.764265
143.71446,-0.190485,-0.021634,-0.009528,-0.016782,0.265793,9.613831,-0.019535,0.018522,-0.644397,0.764217
143.722017,-0.190308,-0.017904,-0.003557,-0.008958,0.275109,9.584954,-0.020319,0.019053,-0.644399,0.764182
143.734103,-0.18602,-0.016843,-0.010113,-0.007872,0.263717,9.56163,-0.021098,0.019603,-0.644382,0.764161
143.741404,-0.169294,-0.018564,-0.021041,-0.024728,0.255279,9.541049,-0.021861,0.020148,-0.644377,0.76413
143.754048,-0.154778,-0.022686,-0.025958,-0.051863,0.234093,9.534003,-0.022573,0.020637,-0.644422,0.764058
143.761418,-0.15728,-0.026411,-0.020964,-0.081318,0.224314,9.534889,-0.023241,0.021061,-0.644484,0.763974
143.774294,-0.168553,-0.026869,-0.016615,-0.095433,0.213414,9.530875,-0.023917,0.021468,-0.644529,0.763904
143.781363,-0.167737,-0.025822,-0.018838,-0.104305,0.219734,9.532634,-0.024621,0.021892,-0.644547,0.763855
143.794154,-0.153332,-0.023175,-0.02377,-0.09711,0.221222,9.543489,-0.02531,0.022311,-0.644581,0.763791
143.801418,-0.146729,-0.020694,-0.026427,-0.070739,0.22193,9.554719,-0.025941,0.022695,-0.644635,0.763713
143.814488,-0.154956,-0.012489,-0.024079,-0.042542,0.235344,9.559323,-0.026545,0.023076,-0.644694,0.763631
143.82159,-0.162415,-0.003905,-0.024487,-0.006037,0.239132,9.56027,-0.027163,0.023523,-0.644753,0.763546
143.834372,-0.152649,-0.000387,-0.029137,0.017195,0.247792,9.557002,-0.027796,0.024036,-0.644814,0.763456
143.84145,-0.131138,-0.001905,-0.031586,0.033669,0.25776,9.555809,-0.028392,0.024543,-0.644892,0.763352
143.854042,-0.123076,-0.005397,-0.02767,0.039388,0.256144,9.55819,-0.028923,0.024985,-0.644964,0.763256
143.861419,-0.126345,-0.006805,-0.025279,0.050365,0.266444,9.559363,-0.029428,0.025387,-0.645039,0.763161
143.874296,-0.12429,-0.013619,-0.031376,0.061861,0.279011,9.54701,-0.029939,0.025779,-0.645105,0.763072
143.882419,-0.109587,-0.024788,-0.038806,0.064747,0.28467,9.541988,-0.030433,0.026108,-0.645192,0.762968
143.894069,-0.100831,-0.034794,-0.036194,0.066121,0.284551,9.534437,-0.030885,0.026328,-0.645304,0.762847
143.901424,-0.100274,-0.039081,-0.027238,0.060473,0.275083,9.530959,-0.031327,0.026475,-0.645408,0.762736
143.914452,-0.090717,-0.037436,-0.024634,0.055122,0.261543,9.53022,-0.031774,0.026602,-0.645485,0.762648
143.921428,-0.065426,-0.03777,-0.032411,0.036033,0.247226,9.534605,-0.032185,0.026707,-0.645551,0.762571
143.934051,-0.045626,-0.042246,-0.04031,0.026941,0.231574,9.536406,-0.032517,0.026741,-0.645648,0.762474
143.941487,-0.050331,-0.045174,-0.040691,0.014463,0.226018,9.527641,-0.032802,0.026708,-0.645774,0.762356
