timestamp_sec,module_id,range_m,self_range_error
317.116976,101.0,5.611,0.055
317.138014,102.0,16.569,0.055
317.159077,103.0,12.375,0.055
317.180106,100.0,12.109,0.024
317.201121,101.0,5.63,0.055
317.222144,102.0,16.507,0.055
317.243163,103.0,12.309,0.024
317.264164,100.0,12.125,0.024
317.455117,103.0,12.124,0.024
317.476136,100.0,12.132,0.024
317.497132,101.0,5.712,0.024
317.518164,102.0,16.308,0.055
317.53919,103.0,12.061,0.055
317.560237,100.0,12.147,0.055
317.581276,101.0,5.738,0.055
317.603544,102.0,16.26,0.055
317.624573,103.0,11.98,0.024
317.670909,101.0,5.763,0.024
317.691946,102.0,16.191,0.055
317.712991,103.0,11.916,0.055
317.734039,100.0,12.156,0.055
317.755056,101.0,5.785,0.055
317.77606,102.0,16.175,0.055
317.797105,103.0,11.834,0.055
317.818112,100.0,12.173,0.055
317.839147,101.0,5.806,0.055
318.005117,103.0,11.655,0.055
318.026555,100.0,12.169,0.055
318.047796,101.0,5.868,0.024
318.068843,102.0,15.931,0.055
318.090049,103.0,11.586,0.055
318.111055,100.0,12.199,0.024
318.157157,103.0,11.489,0.055
318.190332,101.0,5.946,0.024
318.211366,102.0,15.836,0.055
318.232385,103.0,11.459,0.055
318.25343,100.0,12.216,0.055
318.274456,101.0,5.964,0.024
318.295453,102.0,15.799,0.024
318.316467,103.0,11.391,0.055
318.337517,100.0,12.212,0.024
318.358545,101.0,5.992,0.055
318.379565,102.0,15.741,0.055
318.400616,103.0,11.321,0.055
318.42166,100.0,12.213,0.024
318.442693,101.0,6.039,0.024
318.463709,102.0,15.675,0.055
318.484743,103.0,11.267,0.024
318.505795,100.0,12.212,0.055
318.526841,101.0,6.032,0.024
318.547865,102.0,15.627,0.024
318.569889,103.0,11.184,0.024
318.5909,100.0,12.224,0.055
318.611913,101.0,6.102,0.055
318.633316,102.0,15.562,0.024
318.654353,103.0,11.114,0.024
318.675365,100.0,12.236,0.055
318.696804,101.0,6.142,0.024
318.717839,102.0,15.518,0.024
318.738869,103.0,11.059,0.055
318.761237,100.0,12.254,0.055
318.782272,101.0,6.182,0.055
318.803288,102.0,15.466,0.055
318.824536,103.0,10.992,0.055
318.845564,100.0,12.279,0.055
318.866598,101.0,6.213,0.055
318.887627,102.0,15.419,0.055
318.908638,103.0,10.916,0.055
318.929654,100.0,12.295,0.055
319.095038,102.0,15.286,0.055
319.116058,103.0,10.77,0.055
319.137112,100.0,12.274,0.055
319.158114,101.0,6.368,0.055
319.179264,102.0,15.235,0.055
319.200284,103.0,10.704,0.055
319.221311,100.0,12.342,0.055
319.243228,101.0,6.419,0.055
319.264274,102.0,15.176,0.024
319.285286,103.0,10.616,0.024
319.306306,100.0,12.357,0.055
319.327358,101.0,6.474,0.024
319.348364,102.0,15.128,0.055
319.36941,103.0,10.562,0.055
319.415586,102.0,15.101,0.024
319.436617,103.0,10.51,0.024
319.45765,100.0,12.421,0.055
319.478659,101.0,6.572,0.024
319.499694,102.0,15.057,0.055
319.520726,103.0,10.449,0.055
319.541793,100.0,12.435,0.055
319.56285,101.0,6.61,0.055
319.729016,103.0,10.287,0.024
319.750053,100.0,12.507,0.055
319.771089,101.0,6.725,0.055
319.792113,102.0,14.893,0.055
319.820131,103.0,10.217,0.024
319.841171,100.0,12.515,0.055
319.862203,101.0,6.783,0.055
319.883219,102.0,14.849,0.055
319.916422,100.0,12.551,0.024
319.950065,102.0,14.812,0.055
319.971091,103.0,10.108,0.055
319.992109,100.0,12.572,0.024
320.013122,101.0,6.891,0.055
320.05925,100.0,12.592,0.055
320.080283,101.0,6.926,0.055
320.101299,102.0,14.736,0.055
320.122308,103.0,9.997,0.055
320.143362,100.0,12.628,0.024
320.164401,101.0,6.98,0.024
320.185435,102.0,14.697,0.055
320.206468,103.0,9.94,0.024
320.227589,100.0,12.667,0.055
320.248617,101.0,7.045,0.055
320.282215,103.0,9.911,0.055
320.32846,101.0,7.09,0.055
320.349522,102.0,14.621,0.055
320.370551,103.0,9.836,0.055
320.39212,100.0,12.719,0.055
320.413162,101.0,7.151,0.055
320.434193,102.0,14.579,0.055
320.455236,103.0,9.779,0.055
320.476274,100.0,12.749,0.055
320.497279,101.0,7.212,0.024
320.518281,102.0,14.539,0.055
320.539287,103.0,9.72,0.055
320.56031,100.0,12.776,0.024
320.581342,101.0,7.269,0.055
320.602378,102.0,14.509,0.024
320.623399,103.0,9.671,0.055
320.644413,100.0,12.804,0.055
320.665446,101.0,7.327,0.024
320.686488,102.0,14.477,0.055
320.707535,103.0,9.623,0.055
320.728568,100.0,12.834,0.024
320.749615,101.0,7.424,0.055
320.770655,102.0,14.419,0.055
320.791687,103.0,9.575,0.055
320.812709,100.0,12.89,0.055
320.833735,101.0,7.446,0.055
320.854782,102.0,14.389,0.055
320.87738,103.0,9.513,0.055
320.898408,100.0,12.91,0.055
320.919414,101.0,7.509,0.055
320.940417,102.0,14.37,0.055
320.961488,103.0,9.462,0.055
320.98251,100.0,12.96,0.024
321.003544,101.0,7.556,0.055
321.02454,102.0,14.322,0.024
321.045588,103.0,9.405,0.055
321.066626,100.0,12.993,0.024
321.087654,101.0,7.61,0.055
321.108677,102.0,14.29,0.055
321.12971,103.0,9.364,0.055
321.150772,100.0,13.029,0.055
321.171826,101.0,7.677,0.055
321.193901,102.0,14.264,0.055
321.214923,103.0,9.295,0.055
321.235956,100.0,13.047,0.024
321.257293,101.0,7.737,0.055
321.278304,102.0,14.227,0.055
321.311914,100.0,13.102,0.055
321.332937,101.0,7.799,0.055
321.35399,102.0,14.191,0.055
321.374998,103.0,9.193,0.024
321.396034,100.0,13.144,0.024
321.417078,101.0,7.861,0.055
321.438093,102.0,14.162,0.055
321.459116,103.0,9.144,0.024
321.481207,100.0,13.17,0.055
321.502246,101.0,7.92,0.055
321.523288,102.0,14.131,0.024
321.545633,103.0,9.084,0.055
321.566687,100.0,13.218,0.055
321.587705,101.0,7.973,0.024
321.609488,102.0,14.087,0.055
321.630509,103.0,9.036,0.055
321.65155,100.0,13.265,0.055
321.672566,101.0,8.046,0.055
321.693616,102.0,14.074,0.055
321.714655,103.0,8.961,0.024
321.735658,100.0,13.301,0.055
321.756681,101.0,8.142,0.055
321.7777,102.0,14.028,0.055
321.798709,103.0,8.909,0.055
321.81973,100.0,13.354,0.055
321.840793,101.0,8.167,0.055
321.861853,102.0,14.002,0.055
321.882884,103.0,8.861,0.055
321.903911,100.0,13.38,0.055
321.924943,101.0,8.226,0.055
321.945987,102.0,13.976,0.055
321.967042,103.0,8.803,0.055
321.988085,100.0,13.433,0.024
322.009109,101.0,8.284,0.024
322.030134,102.0,13.955,0.055
322.051165,103.0,8.736,0.055
322.072219,100.0,13.475,0.055
322.093287,101.0,8.348,0.055
322.114351,102.0,13.924,0.055
322.135374,103.0,8.701,0.055
322.156415,100.0,13.526,0.024
322.177456,101.0,8.408,0.055
322.198467,102.0,13.884,0.055
322.231657,100.0,13.556,0.055
322.252677,101.0,8.469,0.055
322.285849,103.0,8.605,0.055
322.306896,100.0,13.577,0.055
322.327904,101.0,8.521,0.055
322.348934,102.0,13.844,0.055
322.369953,103.0,8.55,0.055
322.390967,100.0,13.643,0.055
322.412013,101.0,8.574,0.055
322.433034,102.0,13.815,0.055
322.454085,103.0,8.513,0.055
322.475256,100.0,13.677,0.055
322.49629,101.0,8.641,0.055
322.517294,102.0,13.808,0.055
322.540007,103.0,8.442,0.055
322.561033,100.0,13.722,0.055
322.582061,101.0,8.697,0.024
322.603088,102.0,13.78,0.055
322.624126,103.0,8.391,0.055
322.645165,100.0,13.769,0.055
322.667027,101.0,8.737,0.055
322.68806,102.0,13.741,0.055
322.709079,103.0,8.332,0.024
322.730099,100.0,13.805,0.024
322.751108,101.0,8.801,0.024
322.797212,100.0,13.829,0.055
322.818247,101.0,8.844,0.024
322.851852,103.0,8.227,0.055
322.872923,100.0,13.88,0.055
322.893931,101.0,8.895,0.024
322.914953,102.0,13.668,0.055
322.935986,103.0,8.192,0.055
322.957007,100.0,13.901,0.055
322.978034,101.0,8.947,0.024
322.999042,102.0,13.634,0.055
323.020065,103.0,8.112,0.024
323.041169,100.0,13.96,0.024
323.062207,101.0,8.983,0.055
323.084618,102.0,13.627,0.055
323.105669,103.0,8.074,0.055
323.272966,101.0,9.101,0.024
323.293967,102.0,13.572,0.055
323.315001,103.0,7.942,0.055
323.336105,100.0,14.101,0.055
323.357106,101.0,9.173,0.024
323.378109,102.0,13.548,0.024
323.411705,100.0,14.146,0.055
323.432733,101.0,9.212,0.055
323.45379,102.0,13.529,0.055
323.474816,103.0,7.84,0.055
323.495863,100.0,14.188,0.055
323.516861,101.0,9.252,0.055
323.537895,102.0,13.514,0.024
323.558904,103.0,7.786,0.055
323.579914,100.0,14.226,0.055
323.600932,101.0,9.296,0.055
323.622018,102.0,13.504,0.055
323.64308,103.0,7.745,0.024
323.664132,100.0,14.266,0.055
323.685153,101.0,9.344,0.055
323.706192,102.0,13.481,0.055
323.727568,103.0,7.656,0.055
323.74862,100.0,14.315,0.055
323.769623,101.0,9.4,0.024
323.790661,102.0,13.466,0.024
323.811692,103.0,7.653,0.055
323.832732,100.0,14.344,0.055
323.853761,101.0,9.448,0.024
323.874776,102.0,13.458,0.055
323.920116,101.0,9.473,0.055
323.941193,102.0,13.445,0.055
323.962242,103.0,7.579,0.055
323.983292,100.0,14.414,0.055
324.004305,101.0,9.532,0.055
324.025373,102.0,13.43,0.055
324.046401,103.0,7.533,0.055
324.067438,100.0,14.457,0.055
324.088459,101.0,9.588,0.055
324.109498,102.0,13.429,0.055
324.130537,103.0,7.49,0.024
324.16413,101.0,9.614,0.055
324.185135,102.0,13.408,0.024
324.206171,103.0,7.457,0.055
324.227262,100.0,14.53,0.055
324.248287,101.0,9.657,0.024
324.2721,102.0,13.386,0.055
324.293118,103.0,7.424,0.055
324.314135,100.0,14.562,0.055
324.335161,101.0,9.702,0.055
324.35618,102.0,13.373,0.055
324.377186,103.0,7.374,0.024
324.398217,100.0,14.602,0.055
324.41928,101.0,9.75,0.024
324.44029,102.0,13.366,0.055
324.461363,103.0,7.347,0.055
324.482383,100.0,14.645,0.055
324.503397,101.0,9.785,0.055
324.527256,102.0,13.347,0.055
324.548281,103.0,7.272,0.024
324.569293,100.0,14.651,0.055
324.590669,101.0,9.839,0.055
324.611696,102.0,13.308,0.024
324.63271,103.0,7.258,0.024
324.653742,100.0,14.699,0.055
324.674777,101.0,9.866,0.024
324.721042,103.0,7.221,0.024
324.742114,100.0,14.736,0.055
324.76315,101.0,9.907,0.055
324.784172,102.0,13.273,0.055
324.805214,103.0,7.187,0.055
324.838411,101.0,9.96,0.055
325.003711,103.0,7.094,0.024
325.024743,100.0,14.806,0.055
325.045791,101.0,10.039,0.055
325.066822,102.0,13.21,0.024
325.087872,103.0,7.046,0.055
325.108909,100.0,14.847,0.055
325.130489,101.0,10.069,0.055
325.151514,102.0,13.186,0.024
325.197735,100.0,14.862,0.055
325.21876,101.0,10.134,0.055
325.239784,102.0,13.169,0.055
325.260818,103.0,6.98,0.024
325.281815,100.0,14.885,0.055
325.302818,101.0,10.159,0.024
325.323877,102.0,13.15,0.055
325.344935,103.0,6.942,0.055
325.365953,100.0,14.897,0.024
325.387268,101.0,10.194,0.024
325.408283,102.0,13.135,0.055
325.429294,103.0,6.901,0.024
325.450339,100.0,14.93,0.024
325.471361,101.0,10.223,0.055
325.492439,102.0,13.12,0.024
325.513765,103.0,6.881,0.024
325.534788,100.0,14.945,0.055
325.555816,101.0,10.266,0.055
325.576867,102.0,13.1,0.055
325.597883,103.0,6.83,0.055
325.618908,100.0,14.971,0.055
325.641506,101.0,10.305,0.055
325.66254,102.0,13.063,0.055
325.683567,103.0,6.782,0.024
325.7054,100.0,14.985,0.055
325.726408,101.0,10.325,0.024
325.931193,101.0,10.417,0.055
325.952244,102.0,12.979,0.055
325.973265,103.0,6.68,0.055
325.9943,100.0,15.054,0.055
326.015304,101.0,10.445,0.055
326.036309,102.0,12.963,0.055
326.058551,103.0,6.648,0.055
326.079568,100.0,15.07,0.055
326.100593,101.0,10.476,0.055
326.145936,100.0,15.086,0.055
326.166937,101.0,10.504,0.024
326.187956,102.0,12.914,0.055
326.208965,103.0,6.56,0.055
326.230011,100.0,15.1,0.055
326.251038,101.0,10.539,0.055
326.272064,102.0,12.901,0.055
326.293084,103.0,6.565,0.055
326.314566,100.0,15.108,0.024
326.335588,101.0,10.568,0.055
326.356609,102.0,12.88,0.024
326.378558,103.0,6.529,0.055
326.399588,100.0,15.122,0.055
326.420615,101.0,10.604,0.024
326.441643,102.0,12.862,0.055
326.46266,103.0,6.468,0.024
326.484103,100.0,15.139,0.055
326.505982,101.0,10.632,0.055
326.527032,102.0,12.824,0.055
326.548063,103.0,6.461,0.055
326.569552,100.0,15.157,0.055
326.590585,101.0,10.664,0.024
326.611612,102.0,12.81,0.055
326.632844,103.0,6.438,0.024
326.653931,100.0,15.176,0.024
326.675079,101.0,10.704,0.024
326.696109,102.0,12.803,0.055
326.717152,103.0,6.409,0.055
326.738166,100.0,15.203,0.024
326.759295,101.0,10.732,0.055
326.780323,102.0,12.766,0.055
326.801327,103.0,6.357,0.024
326.82234,100.0,15.217,0.055
326.84336,101.0,10.769,0.024
326.864404,102.0,12.754,0.024
326.885466,103.0,6.333,0.024
326.906489,100.0,15.248,0.055
326.927506,101.0,10.816,0.055
326.949583,102.0,12.734,0.024
326.970611,103.0,6.348,0.055
326.991638,100.0,15.248,0.024
327.01266,101.0,10.84,0.055
327.033685,102.0,12.7,0.024
327.054676,103.0,6.291,0.055
327.075703,100.0,15.259,0.055
327.0967,101.0,10.871,0.024
327.11771,102.0,12.686,0.055
327.138737,103.0,6.295,0.024
327.15975,100.0,15.289,0.055
327.180787,101.0,10.903,0.024
327.201827,102.0,12.687,0.024
327.222866,103.0,6.258,0.055
327.243913,100.0,15.308,0.055
327.264923,101.0,10.939,0.055
327.285957,102.0,12.66,0.055
327.319565,100.0,15.32,0.024
327.340617,101.0,10.971,0.055
327.36164,102.0,12.636,0.055
327.382662,103.0,6.181,0.024
327.403703,100.0,15.351,0.024
327.424739,101.0,11.0,0.024
327.445762,102.0,12.611,0.055
327.466798,103.0,6.164,0.055
327.487841,100.0,15.338,0.024
327.508863,101.0,11.03,0.024
327.52991,102.0,12.598,0.055
327.550935,103.0,6.137,0.055
327.571954,100.0,15.384,0.055
327.593977,101.0,11.075,0.055
327.615007,102.0,12.584,0.055
327.636032,103.0,6.08,0.024
327.65706,100.0,15.402,0.055
327.678107,101.0,11.108,0.055
327.699111,102.0,12.559,0.055
327.720264,103.0,6.082,0.055
327.741329,100.0,15.429,0.024
327.762366,101.0,11.123,0.024
327.783395,102.0,12.559,0.055
327.804432,103.0,6.03,0.055
327.825438,100.0,15.46,0.055
327.846479,101.0,11.163,0.055
327.867537,102.0,12.558,0.055
327.901062,100.0,15.451,0.055
327.922067,101.0,11.168,0.024
327.943099,102.0,12.541,0.055
327.964135,103.0,6.053,0.055
327.985168,100.0,15.47,0.024
328.006188,101.0,11.188,0.055
328.027423,102.0,12.55,0.055
328.048436,103.0,6.022,0.055
328.069432,100.0,15.48,0.024
328.090432,101.0,11.197,0.055
328.111461,102.0,12.568,0.024
328.132514,103.0,5.991,0.055
328.153543,100.0,15.492,0.055
328.174563,101.0,11.197,0.055
328.207708,103.0,6.018,0.055
328.228713,100.0,15.512,0.024
328.249757,101.0,11.201,0.024
328.270793,102.0,12.557,0.055
328.291819,103.0,5.989,0.055
328.312869,100.0,15.512,0.055
328.333906,101.0,11.212,0.055
328.354962,102.0,12.57,0.024
328.375972,103.0,6.02,0.055
328.396992,100.0,15.512,0.055
328.417999,101.0,11.2,0.055
328.439014,102.0,12.582,0.055
328.460044,103.0,6.024,0.055
328.481092,100.0,15.529,0.055
328.502126,101.0,11.205,0.055
328.523154,102.0,12.59,0.055
328.544163,103.0,6.025,0.055
328.565215,100.0,15.538,0.055
328.586243,101.0,11.211,0.055
328.607605,102.0,12.582,0.055
328.628638,103.0,5.974,0.024
328.65102,100.0,15.523,0.055
328.672058,101.0,11.214,0.055
328.693096,102.0,12.585,0.055
328.714127,103.0,6.039,0.055
328.735131,100.0,15.523,0.055
328.756146,101.0,11.212,0.055
328.777137,102.0,12.581,0.055
328.798159,103.0,6.052,0.055
328.819162,100.0,15.522,0.055
328.840766,101.0,11.2,0.055
328.861835,102.0,12.579,0.055
328.882933,103.0,6.043,0.024
328.903973,100.0,15.506,0.055
328.925004,101.0,11.206,0.055
328.946008,102.0,12.575,0.055
328.967265,103.0,6.058,0.055
328.988277,100.0,15.502,0.055
329.009319,101.0,11.206,0.055
329.030355,102.0,12.553,0.055
329.051413,103.0,6.045,0.024
329.072463,100.0,15.496,0.055
329.093501,101.0,11.211,0.024
329.114524,102.0,12.567,0.055
329.135531,103.0,6.02,0.024
329.15653,100.0,15.462,0.024
329.177538,101.0,11.178,0.055
329.198566,102.0,12.527,0.024
329.219651,103.0,6.073,0.055
329.240663,100.0,15.439,0.055
329.261691,101.0,11.179,0.055
329.282728,102.0,12.504,0.055
329.303737,103.0,6.099,0.055
329.32475,100.0,15.427,0.055
329.345783,101.0,11.186,0.024
329.366815,102.0,12.495,0.024
329.387815,103.0,6.106,0.024
329.408837,100.0,15.395,0.055
329.429866,101.0,11.196,0.055
329.450906,102.0,12.482,0.055
329.471953,103.0,6.125,0.024
329.492974,100.0,15.359,0.055
329.514903,101.0,11.164,0.055
329.535915,102.0,12.453,0.055
329.556948,103.0,6.14,0.055
329.580105,100.0,15.339,0.024
329.601118,101.0,11.16,0.055
329.622149,102.0,12.428,0.055
329.644593,103.0,6.168,0.055
329.66562,100.0,15.343,0.055
329.686692,101.0,11.15,0.055
329.707785,102.0,12.415,0.055
329.728795,103.0,6.184,0.055
329.749843,100.0,15.263,0.024
329.770899,101.0,11.148,0.024
329.791905,102.0,12.388,0.055
329.812918,103.0,6.193,0.055
329.83452,100.0,15.244,0.024
329.855545,101.0,11.147,0.024
329.87657,102.0,12.363,0.024
329.898292,103.0,6.231,0.055
329.919329,100.0,15.201,0.055
329.940385,101.0,11.149,0.055
329.961415,102.0,12.325,0.024
329.982439,103.0,6.256,0.055
330.003469,100.0,15.183,0.055
330.024488,101.0,11.122,0.055
330.045517,102.0,12.317,0.055
330.066564,103.0,6.271,0.055
330.087757,100.0,15.139,0.055
330.108783,101.0,11.12,0.055
330.12981,102.0,12.289,0.055
330.150809,103.0,6.293,0.055
330.171822,100.0,15.1,0.024
330.206949,102.0,12.257,0.024
330.22798,103.0,6.289,0.055
330.248992,100.0,15.072,0.024
330.270001,101.0,11.119,0.024
330.291021,102.0,12.215,0.024
330.313182,103.0,6.341,0.055
330.334436,100.0,15.017,0.055
330.35543,101.0,11.107,0.055
330.37722,102.0,12.191,0.024
330.398233,103.0,6.352,0.055
330.431536,101.0,11.103,0.055
330.452594,102.0,12.16,0.055
330.473641,103.0,6.398,0.055
330.49465,100.0,14.931,0.055
330.515666,101.0,11.096,0.055
330.536909,102.0,12.11,0.024
330.557944,103.0,6.427,0.055
330.578981,100.0,14.897,0.024
330.625213,102.0,12.068,0.055
330.646243,103.0,6.452,0.055
330.667253,100.0,14.842,0.055
330.688277,101.0,11.079,0.055
330.709289,102.0,12.022,0.024
330.731229,103.0,6.449,0.055
330.752298,100.0,14.806,0.055
330.773305,101.0,11.075,0.024
330.794364,102.0,12.017,0.055
330.815385,103.0,6.501,0.055
330.836408,100.0,14.75,0.055
330.857438,101.0,11.055,0.055
330.878532,102.0,11.976,0.055
330.899562,103.0,6.533,0.055
330.920875,100.0,14.713,0.055
330.941931,101.0,11.06,0.024
330.963053,102.0,11.945,0.055
330.984093,103.0,6.564,0.055
331.005117,100.0,14.663,0.024
331.026143,101.0,11.048,0.055
331.047369,102.0,11.899,0.055
331.0684,103.0,6.588,0.024
331.089437,100.0,14.618,0.055
331.110428,101.0,11.044,0.024
331.131442,102.0,11.867,0.024
331.152492,103.0,6.627,0.055
331.173505,100.0,14.571,0.055
331.194528,101.0,11.03,0.055
331.215534,102.0,11.828,0.055
331.236563,103.0,6.648,0.024
331.25761,100.0,14.517,0.055
331.278651,101.0,11.035,0.055
331.299692,102.0,11.777,0.055
331.320715,103.0,6.679,0.024
331.342083,100.0,14.464,0.055
331.363103,101.0,11.038,0.055
331.38416,102.0,11.747,0.055
331.405177,103.0,6.738,0.024
331.426213,100.0,14.414,0.055
331.44725,101.0,11.036,0.055
331.468278,102.0,11.714,0.055
331.489293,103.0,6.758,0.055
331.510305,100.0,14.364,0.055
331.531365,101.0,11.032,0.024
331.552411,102.0,11.671,0.055
331.573438,103.0,6.789,0.055
331.594478,100.0,14.338,0.055
331.615487,101.0,11.031,0.055
331.636491,102.0,11.629,0.055
331.657516,103.0,6.83,0.055
331.678539,100.0,14.264,0.055
331.700122,101.0,11.027,0.024
331.722201,102.0,11.563,0.055
331.7433,103.0,6.858,0.024
331.764339,100.0,14.226,0.024
331.787194,101.0,11.039,0.024
331.808249,102.0,11.535,0.055
331.829278,103.0,6.899,0.055
331.850307,100.0,14.178,0.024
331.871341,101.0,11.033,0.024
331.892383,102.0,11.493,0.055
331.913389,103.0,6.936,0.055
331.934429,100.0,14.126,0.055
331.955443,101.0,11.045,0.024
331.977423,102.0,11.441,0.055
331.998435,103.0,6.962,0.055
332.019458,100.0,14.078,0.055
332.042077,101.0,11.057,0.024
332.063084,102.0,11.395,0.055
332.084083,103.0,6.986,0.024
332.105124,100.0,14.03,0.024
332.126141,101.0,11.056,0.055
332.147216,102.0,11.36,0.055
332.168378,103.0,7.031,0.055
332.189374,100.0,13.99,0.055
332.210396,101.0,11.078,0.055
332.231413,102.0,11.309,0.024
332.252468,103.0,7.063,0.024
332.273495,100.0,13.932,0.055
332.294508,101.0,11.084,0.055
332.315543,102.0,11.259,0.055
332.336564,103.0,7.093,0.055
332.357561,100.0,13.876,0.055
332.378562,101.0,11.096,0.055
332.399565,102.0,11.192,0.024
332.420594,103.0,7.128,0.055
332.441622,100.0,13.828,0.024
332.462668,101.0,11.109,0.055
332.483694,102.0,11.155,0.055
332.504733,103.0,7.171,0.055
332.5258,100.0,13.778,0.055
332.546813,101.0,11.117,0.024
332.567836,102.0,11.106,0.055
332.590673,103.0,7.213,0.024
332.612095,100.0,13.731,0.024
332.633123,101.0,11.13,0.024
332.654167,102.0,11.044,0.055
332.675225,103.0,7.245,0.055
332.708818,101.0,11.124,0.055
332.729863,102.0,11.003,0.055
332.751,103.0,7.278,0.055
332.772012,100.0,13.64,0.055
332.793041,101.0,11.145,0.055
332.814299,102.0,10.927,0.055
332.83532,103.0,7.333,0.024
332.856351,100.0,13.581,0.024
332.877368,101.0,11.17,0.055
332.898406,102.0,10.888,0.055
332.919429,103.0,7.345,0.024
332.940495,100.0,13.537,0.024
332.961535,101.0,11.184,0.055
332.982571,102.0,10.849,0.024
333.003616,103.0,7.4,0.055
333.02464,100.0,13.473,0.055
333.045685,101.0,11.206,0.024
333.066714,102.0,10.781,0.024
333.087725,103.0,7.443,0.055
333.108734,100.0,13.434,0.024
333.130031,101.0,11.217,0.024
333.151104,102.0,10.715,0.055
333.172133,103.0,7.468,0.055
333.193839,100.0,13.374,0.055
333.214866,101.0,11.235,0.055
333.236097,102.0,10.647,0.024
333.257565,103.0,7.517,0.055
333.278608,100.0,13.334,0.055
333.299663,101.0,11.267,0.024
333.321737,102.0,10.586,0.055
333.342781,103.0,7.561,0.055
333.363794,100.0,13.294,0.024
333.384849,101.0,11.277,0.055
333.405912,102.0,10.546,0.055
333.427153,103.0,7.605,0.055
333.448192,100.0,13.228,0.055
333.469241,101.0,11.302,0.024
333.490283,102.0,10.499,0.055
333.511337,103.0,7.657,0.055
333.532414,100.0,13.188,0.055
333.553461,101.0,11.33,0.024
333.574478,102.0,10.44,0.055
333.595481,103.0,7.69,0.055
333.616498,100.0,13.132,0.024
333.66369,103.0,7.733,0.024
333.684723,100.0,13.094,0.055
333.705763,101.0,11.374,0.024
333.727037,102.0,10.336,0.055
333.748066,103.0,7.779,0.055
333.769778,100.0,13.046,0.055
333.790785,101.0,11.397,0.055
333.811822,102.0,10.279,0.055
333.832873,103.0,7.82,0.055
333.854015,100.0,12.99,0.055
333.875042,101.0,11.422,0.055
333.896865,102.0,10.226,0.055
333.917862,103.0,7.892,0.055
333.938874,100.0,12.942,0.024
333.961228,101.0,11.447,0.055
333.982281,102.0,10.15,0.055
334.003284,103.0,7.92,0.055
334.025615,100.0,12.87,0.055
334.059214,102.0,10.086,0.055
334.080245,103.0,7.965,0.055
334.101289,100.0,12.826,0.024
334.122328,101.0,11.502,0.024
334.143389,102.0,10.045,0.055
334.176584,100.0,12.783,0.024
334.197616,101.0,11.529,0.055
334.218674,102.0,9.982,0.055
334.239679,103.0,8.064,0.024
334.260704,100.0,12.739,0.055
334.282142,101.0,11.546,0.055
334.303174,102.0,9.935,0.055
334.324209,103.0,8.102,0.055
334.345247,100.0,12.688,0.055
334.36629,101.0,11.577,0.024
334.387309,102.0,9.87,0.055
334.420907,100.0,12.635,0.024
334.441916,101.0,11.605,0.024
334.462963,102.0,9.819,0.055
334.484002,103.0,8.202,0.055
334.506301,100.0,12.595,0.055
334.527353,101.0,11.639,0.024
334.548377,102.0,9.751,0.055
334.569742,103.0,8.261,0.055
334.590779,100.0,12.548,0.055
334.611798,101.0,11.669,0.055
334.633696,102.0,9.704,0.055
334.654724,103.0,8.302,0.055
334.675724,100.0,12.495,0.055
334.6968,101.0,11.696,0.024
334.717817,102.0,9.654,0.055
334.739665,103.0,8.356,0.055
334.761248,100.0,12.453,0.055
334.794432,102.0,9.602,0.055
334.815431,103.0,8.411,0.024
334.836455,100.0,12.41,0.024
334.857477,101.0,11.769,0.055
334.878519,102.0,9.555,0.055
334.899538,103.0,8.473,0.055
334.922314,100.0,12.381,0.055
334.943363,101.0,11.793,0.024
334.964411,102.0,9.497,0.055
335.023246,101.0,11.834,0.055
335.044285,102.0,9.46,0.024
335.06531,103.0,8.582,0.055
335.086342,100.0,12.305,0.055
335.107372,101.0,11.857,0.055
335.128377,102.0,9.421,0.055
335.149391,103.0,8.631,0.055
335.170437,100.0,12.257,0.055
335.191452,101.0,11.903,0.024
335.212469,102.0,9.375,0.024
335.233508,103.0,8.679,0.055
335.254531,100.0,12.225,0.055
335.288212,102.0,9.318,0.055
335.309243,103.0,8.717,0.055
335.330286,100.0,12.179,0.055
335.351317,101.0,11.956,0.055
335.372382,102.0,9.288,0.024
335.393392,103.0,8.779,0.055
335.414437,100.0,12.141,0.055
335.435439,101.0,11.988,0.055
335.456439,102.0,9.236,0.055
335.477469,103.0,8.812,0.055
335.498516,100.0,12.105,0.055
335.519531,101.0,12.026,0.055
335.54062,102.0,9.196,0.055
335.561657,103.0,8.869,0.055
335.582701,100.0,12.066,0.055
335.603728,101.0,12.057,0.024
335.624763,102.0,9.148,0.055
335.646701,103.0,8.912,0.024
335.66771,100.0,12.024,0.055
335.688895,101.0,12.077,0.055
335.709904,102.0,9.1,0.055
335.730925,103.0,8.968,0.055
335.752855,100.0,11.989,0.055
335.773938,101.0,12.111,0.024
335.794976,102.0,9.052,0.024
335.816104,103.0,9.01,0.055
335.837107,100.0,11.96,0.055
335.858138,101.0,12.149,0.024
335.879163,102.0,9.005,0.055
335.900187,103.0,9.027,0.024
335.92171,100.0,11.926,0.024
335.942759,101.0,12.216,0.055
335.963763,102.0,8.965,0.055
335.984798,103.0,9.092,0.055
336.018405,101.0,12.213,0.024
336.039413,102.0,8.932,0.024
336.060438,103.0,9.136,0.055
336.081498,100.0,11.854,0.055
336.102533,101.0,12.243,0.055
336.12357,102.0,8.881,0.055
336.144613,103.0,9.196,0.024
336.165664,100.0,11.837,0.024
